campaign_id,campaign_name,campaign_type,target_segment,start_date,end_date,campaign_cost,users_targeted,conversions
3282,Summer Free Trial,Retention,Annual Plan Users,2022-10-10,2022-11-04,10282.0,1282,782
3283,Monsoon Upgrade Now,Reactivation,New Users,2022-10-11,2022-11-06,10283.0,1283,783
3284,Winter Referral Bonus,Acquisition,Premium Users,2022-10-12,2022-11-08,10284.0,1284,784
3285,New Year Watch More,Retention,Inactive Users,2022-10-13,2022-11-10,10285.0,1285,785
3286,Diwali Reactivate,Reactivation,Monthly Plan Users,2022-10-14,2022-11-12,10286.0,1286,786
3287,IPL Special Offer,Acquisition,Annual Plan Users,2022-10-15,2022-11-14,10287.0,1287,787
3288,Holiday Binge Offer,Retention,New Users,2022-10-16,2022-10-23,10288.0,1288,788
3289,Prime Cashback Deal,Reactivation,,2022-10-17,2022-10-25,10289.0,1289,789
3290,Weekend Free Trial,Acquisition,Inactive Users,2022-10-18,2022-10-27,10290.0,1290,790
3291,Festival Upgrade Now,Retention,Monthly Plan Users,2022-10-19,2022-10-29,10291.0,1291,791
3292,Summer Referral Bonus,Reactivation,Annual Plan Users,2022-10-20,2022-10-31,10292.0,1292,792
3293,Monsoon Watch More,Acquisition,New Users,2022-10-21,2022-11-02,10293.0,1293,793
3294,Winter Reactivate,Retention,Premium Users,2022-10-22,2022-11-04,10294.0,1294,794
3295,New Year Special Offer,Reactivation,Inactive Users,2022-10-23,2022-11-06,10295.0,1295,795
3296,Diwali Binge Offer,Acquisition,Monthly Plan Users,2022-10-24,2022-11-08,10296.0,1296,796
3297,IPL Cashback Deal,Retention,Annual Plan Users,2022-10-25,2022-11-10,10297.0,1297,797
3298,Holiday Free Trial,Reactivation,New Users,2022-10-26,2022-11-12,10298.0,1298,798
3299,Prime Upgrade Now,Acquisition,Premium Users,2022-10-27,2022-11-14,10299.0,1299,799
3300,Weekend Referral Bonus,Retention,Inactive Users,2022-10-28,2022-11-16,10300.0,1300,800
3301,Festival Watch More,Reactivation,Monthly Plan Users,2022-10-29,2022-11-18,10301.0,1301,801
3302,Summer Reactivate,Acquisition,Annual Plan Users,2022-10-30,2022-11-20,10302.0,1302,802
3303,Monsoon Special Offer,Retention,New Users,2022-10-31,2022-11-22,10303.0,1303,803
3304,Winter Binge Offer,Reactivation,Premium Users,2022-11-01,2022-11-24,10304.0,1304,804
3305,New Year Cashback Deal,Acquisition,Inactive Users,2022-11-02,2022-11-26,10305.0,1305,805
3306,Diwali Free Trial,Retention,,2022-11-03,2022-11-28,10306.0,1306,806
3307,IPL Upgrade Now,Reactivation,Annual Plan Users,2022-11-04,2022-11-30,10307.0,1307,807
3308,Holiday Referral Bonus,Acquisition,New Users,2022-11-05,2022-12-02,10308.0,1308,808
3309,Prime Watch More,Retention,Premium Users,2022-11-06,2022-12-04,10309.0,1309,809
3310,Weekend Reactivate,Reactivation,Inactive Users,2022-11-07,2022-12-06,10310.0,1310,810
3311,Festival Special Offer,Acquisition,Monthly Plan Users,2022-11-08,2022-12-08,10311.0,1311,811
3312,Summer Binge Offer,Retention,Annual Plan Users,2022-11-09,2022-11-16,10312.0,1312,812
3313,Monsoon Cashback Deal,Reactivation,New Users,2022-11-10,2022-11-18,10313.0,1313,813
3314,Winter Free Trial,Acquisition,Premium Users,2022-11-11,2022-11-20,10314.0,1314,814
3315,New Year Upgrade Now,Retention,Inactive Users,2022-11-12,2022-11-22,10315.0,1315,815
3316,Diwali Referral Bonus,Reactivation,Monthly Plan Users,2022-11-13,2022-11-24,10316.0,1316,816
3317,IPL Watch More,Acquisition,Annual Plan Users,2022-11-14,2022-11-26,10317.0,1317,817
3318,Holiday Reactivate,Retention,New Users,2022-11-15,2022-11-28,10318.0,1318,818
3319,Prime Special Offer,Reactivation,Premium Users,2022-11-16,2022-11-30,10319.0,1319,819
3320,Weekend Binge Offer,Acquisition,Inactive Users,2022-11-17,2022-12-02,10320.0,1320,820
3321,Festival Cashback Deal,Retention,Monthly Plan Users,2022-11-18,2022-12-04,10321.0,1321,821
3322,Summer Free Trial,Reactivation,Annual Plan Users,2022-11-19,2022-12-06,10322.0,1322,822
3323,Monsoon Upgrade Now,Acquisition,,2022-11-20,2022-12-08,10323.0,1323,823
3324,Winter Referral Bonus,Retention,Premium Users,2022-11-21,2022-12-10,10324.0,1324,824
3325,New Year Watch More,Reactivation,Inactive Users,2022-11-22,2022-12-12,10325.0,1325,825
3326,Diwali Reactivate,Acquisition,Monthly Plan Users,2022-11-23,2022-12-14,10326.0,1326,826
3327,IPL Special Offer,Retention,Annual Plan Users,2022-11-24,2022-12-16,10327.0,1327,827
3328,Holiday Binge Offer,Reactivation,New Users,2022-11-25,2022-12-18,10328.0,1328,828
3329,Prime Cashback Deal,Acquisition,Premium Users,2022-11-26,2022-12-20,10329.0,1329,829
3330,Weekend Free Trial,Retention,Inactive Users,2022-11-27,2022-12-22,10330.0,1330,830
3331,Festival Upgrade Now,Reactivation,Monthly Plan Users,2022-11-28,2022-12-24,10331.0,1331,831
3332,Summer Referral Bonus,Acquisition,Annual Plan Users,2022-11-29,2022-12-26,10332.0,1332,832
3333,Monsoon Watch More,Retention,New Users,2022-11-30,2022-12-28,10333.0,1333,833
3334,Winter Reactivate,Reactivation,Premium Users,2022-12-01,2022-12-30,10334.0,1334,834
3335,New Year Special Offer,Acquisition,Inactive Users,2022-12-02,2023-01-01,10335.0,1335,835
3336,Diwali Binge Offer,Retention,Monthly Plan Users,2022-12-03,2022-12-10,10336.0,1336,836
3337,IPL Cashback Deal,Reactivation,Annual Plan Users,2022-12-04,2022-12-12,10337.0,1337,837
3338,Holiday Free Trial,Acquisition,New Users,2022-12-05,2022-12-14,10338.0,1338,838
3339,Prime Upgrade Now,Retention,Premium Users,2022-12-06,2022-12-16,10339.0,1339,839
3340,Weekend Referral Bonus,Reactivation,,2022-12-07,2022-12-18,10340.0,1340,840
3341,Festival Watch More,Acquisition,Monthly Plan Users,2022-12-08,2022-12-20,10341.0,1341,841
3342,Summer Reactivate,Retention,Annual Plan Users,2022-12-09,2022-12-22,10342.0,1342,842
3343,Monsoon Special Offer,Reactivation,New Users,2022-12-10,2022-12-24,10343.0,1343,843
3344,Winter Binge Offer,Acquisition,Premium Users,2022-12-11,2022-12-26,10344.0,1344,844
3345,New Year Cashback Deal,Retention,Inactive Users,2022-12-12,2022-12-28,10345.0,1345,845
3346,Diwali Free Trial,Reactivation,Monthly Plan Users,2022-12-13,2022-12-30,10346.0,1346,846
3347,IPL Upgrade Now,Acquisition,Annual Plan Users,2022-12-14,2023-01-01,10347.0,1347,847
3348,Holiday Referral Bonus,Retention,New Users,2022-12-15,2023-01-03,10348.0,1348,848
3349,Prime Watch More,Reactivation,Premium Users,2022-12-16,2023-01-05,10349.0,1349,849
3350,Weekend Reactivate,Acquisition,Inactive Users,2022-12-17,2023-01-07,10350.0,1350,850
3351,Festival Special Offer,Retention,Monthly Plan Users,2022-12-18,2023-01-09,10351.0,1351,851
3352,Summer Binge Offer,Reactivation,Annual Plan Users,2022-12-19,2023-01-11,10352.0,1352,852
3353,Monsoon Cashback Deal,Acquisition,New Users,2022-12-20,2023-01-13,10353.0,1353,853
3354,Winter Free Trial,Retention,Premium Users,2022-12-21,2023-01-15,10354.0,1354,854
3355,New Year Upgrade Now,Reactivation,Inactive Users,2022-12-22,2023-01-17,10355.0,1355,855
3356,Diwali Referral Bonus,Acquisition,Monthly Plan Users,2022-12-23,2023-01-19,10356.0,1356,856
3357,IPL Watch More,Retention,,2022-12-24,2023-01-21,10357.0,1357,857
3358,Holiday Reactivate,Reactivation,New Users,2022-12-25,2023-01-23,10358.0,1358,858
3359,Prime Special Offer,Acquisition,Premium Users,2022-12-26,2023-01-25,10359.0,1359,859
3360,Weekend Binge Offer,Retention,Inactive Users,2022-12-27,2023-01-03,10360.0,1360,860
3361,Festival Cashback Deal,Reactivation,Monthly Plan Users,2022-12-28,2023-01-05,10361.0,1361,861
3362,Summer Free Trial,Acquisition,Annual Plan Users,2022-12-29,2023-01-07,10362.0,1362,862
3363,Monsoon Upgrade Now,Retention,New Users,2022-12-30,2023-01-09,10363.0,1363,863
3364,Winter Referral Bonus,Reactivation,Premium Users,2022-12-31,2023-01-11,10364.0,1364,864
3365,New Year Watch More,Acquisition,Inactive Users,2023-01-01,2023-01-13,10365.0,1365,865
3366,Diwali Reactivate,Retention,Monthly Plan Users,2023-01-02,2023-01-15,10366.0,1366,866
3367,IPL Special Offer,Reactivation,Annual Plan Users,2023-01-03,2023-01-17,10367.0,1367,867
3368,Holiday Binge Offer,Acquisition,New Users,2023-01-04,2023-01-19,10368.0,1368,868
3369,Prime Cashback Deal,Retention,Premium Users,2023-01-05,2023-01-21,10369.0,1369,869
3370,Weekend Free Trial,Reactivation,Inactive Users,2023-01-06,2023-01-23,10370.0,1370,870
3371,Festival Upgrade Now,Acquisition,Monthly Plan Users,2023-01-07,2023-01-25,10371.0,1371,871
3372,Summer Referral Bonus,Retention,Annual Plan Users,2023-01-08,2023-01-27,10372.0,1372,872
3373,Monsoon Watch More,Reactivation,New Users,2023-01-09,2023-01-29,10373.0,1373,873
3374,Winter Reactivate,Acquisition,,2023-01-10,2023-01-31,10374.0,1374,874
3375,New Year Special Offer,Retention,Inactive Users,2023-01-11,2023-02-02,10375.0,1375,875
3376,Diwali Binge Offer,Reactivation,Monthly Plan Users,2023-01-12,2023-02-04,10376.0,1376,876
3377,IPL Cashback Deal,Acquisition,Annual Plan Users,2023-01-13,2023-02-06,10377.0,1377,877
3378,Holiday Free Trial,Retention,New Users,2023-01-14,2023-02-08,10378.0,1378,878
3379,Prime Upgrade Now,Reactivation,Premium Users,2023-01-15,2023-02-10,10379.0,1379,879
3380,Weekend Referral Bonus,Acquisition,Inactive Users,2023-01-16,2023-02-12,10380.0,1380,880
3381,Festival Watch More,Retention,Monthly Plan Users,2023-01-17,2023-02-14,10381.0,1381,881
3382,Summer Reactivate,Reactivation,Annual Plan Users,2023-01-18,2023-02-16,10382.0,1382,882
3383,Monsoon Special Offer,Acquisition,New Users,2023-01-19,2023-02-18,10383.0,1383,883
3384,Winter Binge Offer,Retention,Premium Users,2023-01-20,2023-01-27,10384.0,1384,884
3385,New Year Cashback Deal,Reactivation,Inactive Users,2023-01-21,2023-01-29,10385.0,1385,885
3386,Diwali Free Trial,Acquisition,Monthly Plan Users,2023-01-22,2023-01-31,10386.0,1386,886
3387,IPL Upgrade Now,Retention,Annual Plan Users,2023-01-23,2023-02-02,10387.0,1387,887
3388,Holiday Referral Bonus,Reactivation,New Users,2023-01-24,2023-02-04,10388.0,1388,888
3389,Prime Watch More,Acquisition,Premium Users,2023-01-25,2023-02-06,10389.0,1389,889
3390,Weekend Reactivate,Retention,Inactive Users,2023-01-26,2023-02-08,10390.0,1390,890
3391,Festival Special Offer,Reactivation,,2023-01-27,2023-02-10,10391.0,1391,891
3392,Summer Binge Offer,Acquisition,Annual Plan Users,2023-01-28,2023-02-12,10392.0,1392,892
3393,Monsoon Cashback Deal,Retention,New Users,2023-01-29,2023-02-14,10393.0,1393,893
3394,Winter Free Trial,Reactivation,Premium Users,2023-01-30,2023-02-16,10394.0,1394,894
3395,New Year Upgrade Now,Acquisition,Inactive Users,2023-01-31,2023-02-18,10395.0,1395,895
3396,Diwali Referral Bonus,Retention,Monthly Plan Users,2023-02-01,2023-02-20,10396.0,1396,896
3397,IPL Watch More,Reactivation,Annual Plan Users,2023-02-02,2023-02-22,10397.0,1397,897
3398,Holiday Reactivate,Acquisition,New Users,2023-02-03,2023-02-24,10398.0,1398,898
3399,Prime Special Offer,Retention,Premium Users,2023-02-04,2023-02-26,10399.0,1399,899
3400,Weekend Binge Offer,Reactivation,Inactive Users,2023-02-05,2023-02-28,10400.0,1400,900
3401,Festival Cashback Deal,Acquisition,Monthly Plan Users,2023-02-06,2023-03-02,10401.0,1401,901
3402,Summer Free Trial,Retention,Annual Plan Users,2023-02-07,2023-03-04,10402.0,1402,902
3403,Monsoon Upgrade Now,Reactivation,New Users,2023-02-08,2023-03-06,10403.0,1403,903
3404,Winter Referral Bonus,Acquisition,Premium Users,2023-02-09,2023-03-08,10404.0,1404,904
3405,New Year Watch More,Retention,Inactive Users,2023-02-10,2023-03-10,10405.0,1405,905
3406,Diwali Reactivate,Reactivation,Monthly Plan Users,2023-02-11,2023-03-12,10406.0,1406,906
3407,IPL Special Offer,Acquisition,Annual Plan Users,2023-02-12,2023-03-14,10407.0,1407,907
3408,Holiday Binge Offer,Retention,,2023-02-13,2023-02-20,10408.0,1408,908
3409,Prime Cashback Deal,Reactivation,Premium Users,2023-02-14,2023-02-22,10409.0,1409,909
3410,Weekend Free Trial,Acquisition,Inactive Users,2023-02-15,2023-02-24,10410.0,1410,910
3411,Festival Upgrade Now,Retention,Monthly Plan Users,2023-02-16,2023-02-26,10411.0,1411,911
3412,Summer Referral Bonus,Reactivation,Annual Plan Users,2023-02-17,2023-02-28,10412.0,1412,912
3413,Monsoon Watch More,Acquisition,New Users,2023-02-18,2023-03-02,10413.0,1413,913
3414,Winter Reactivate,Retention,Premium Users,2023-02-19,2023-03-04,10414.0,1414,914
3415,New Year Special Offer,Reactivation,Inactive Users,2023-02-20,2023-03-06,10415.0,1415,915
3416,Diwali Binge Offer,Acquisition,Monthly Plan Users,2023-02-21,2023-03-08,10416.0,1416,916
3417,IPL Cashback Deal,Retention,Annual Plan Users,2023-02-22,2023-03-10,10417.0,1417,917
3418,Holiday Free Trial,Reactivation,New Users,2023-02-23,2023-03-12,10418.0,1418,918
3419,Prime Upgrade Now,Acquisition,Premium Users,2023-02-24,2023-03-14,10419.0,1419,919
3420,Weekend Referral Bonus,Retention,Inactive Users,2023-02-25,2023-03-16,10420.0,1420,920
3421,Festival Watch More,Reactivation,Monthly Plan Users,2023-02-26,2023-03-18,10421.0,1421,921
3422,Summer Reactivate,Acquisition,Annual Plan Users,2023-02-27,2023-03-20,10422.0,1422,922
3423,Monsoon Special Offer,Retention,New Users,2023-02-28,2023-03-22,10423.0,1423,923
3424,Winter Binge Offer,Reactivation,Premium Users,2023-03-01,2023-03-24,10424.0,1424,924
3425,New Year Cashback Deal,Acquisition,,2023-03-02,2023-03-26,10425.0,1425,925
3426,Diwali Free Trial,Retention,Monthly Plan Users,2023-03-03,2023-03-28,10426.0,1426,926
3427,IPL Upgrade Now,Reactivation,Annual Plan Users,2023-03-04,2023-03-30,10427.0,1427,927
3428,Holiday Referral Bonus,Acquisition,New Users,2023-03-05,2023-04-01,10428.0,1428,928
3429,Prime Watch More,Retention,Premium Users,2023-03-06,2023-04-03,10429.0,1429,929
3430,Weekend Reactivate,Reactivation,Inactive Users,2023-03-07,2023-04-05,10430.0,1430,930
3431,Festival Special Offer,Acquisition,Monthly Plan Users,2023-03-08,2023-04-07,10431.0,1431,931
3432,Summer Binge Offer,Retention,Annual Plan Users,2023-03-09,2023-03-16,10432.0,1432,932
3433,Monsoon Cashback Deal,Reactivation,New Users,2023-03-10,2023-03-18,10433.0,1433,933
3434,Winter Free Trial,Acquisition,Premium Users,2023-03-11,2023-03-20,10434.0,1434,934
3435,New Year Upgrade Now,Retention,Inactive Users,2023-03-12,2023-03-22,10435.0,1435,935
3436,Diwali Referral Bonus,Reactivation,Monthly Plan Users,2023-03-13,2023-03-24,10436.0,1436,936
3437,IPL Watch More,Acquisition,Annual Plan Users,2023-03-14,2023-03-26,10437.0,1437,937
3438,Holiday Reactivate,Retention,New Users,2023-03-15,2023-03-28,10438.0,1438,938
3439,Prime Special Offer,Reactivation,Premium Users,2023-03-16,2023-03-30,10439.0,1439,939
3440,Weekend Binge Offer,Acquisition,Inactive Users,2023-03-17,2023-04-01,10440.0,1440,940
3441,Festival Cashback Deal,Retention,Monthly Plan Users,2023-03-18,2023-04-03,10441.0,1441,941
3442,Summer Free Trial,Reactivation,,2023-03-19,2023-04-05,10442.0,1442,942
3443,Monsoon Upgrade Now,Acquisition,New Users,2023-03-20,2023-04-07,10443.0,1443,943
3444,Winter Referral Bonus,Retention,Premium Users,2023-03-21,2023-04-09,10444.0,1444,944
3445,New Year Watch More,Reactivation,Inactive Users,2023-03-22,2023-04-11,10445.0,1445,945
3446,Diwali Reactivate,Acquisition,Monthly Plan Users,2023-03-23,2023-04-13,10446.0,1446,946
3447,IPL Special Offer,Retention,Annual Plan Users,2023-03-24,2023-04-15,10447.0,1447,947
3448,Holiday Binge Offer,Reactivation,New Users,2023-03-25,2023-04-17,10448.0,1448,948
3449,Prime Cashback Deal,Acquisition,Premium Users,2023-03-26,2023-04-19,10449.0,1449,949
3450,Weekend Free Trial,Retention,Inactive Users,2023-03-27,2023-04-21,10450.0,1450,950
3451,Festival Upgrade Now,Reactivation,Monthly Plan Users,2023-03-28,2023-04-23,10451.0,1451,951
3452,Summer Referral Bonus,Acquisition,Annual Plan Users,2023-03-29,2023-04-25,10452.0,1452,952
3453,Monsoon Watch More,Retention,New Users,2023-03-30,2023-04-27,10453.0,1453,953
3454,Winter Reactivate,Reactivation,Premium Users,2023-03-31,2023-04-29,10454.0,1454,954
3455,New Year Special Offer,Acquisition,Inactive Users,2023-04-01,2023-05-01,10455.0,1455,955
3456,Diwali Binge Offer,Retention,Monthly Plan Users,2023-04-02,2023-04-09,10456.0,1456,956
3457,IPL Cashback Deal,Reactivation,Annual Plan Users,2023-04-03,2023-04-11,10457.0,1457,957
3458,Holiday Free Trial,Acquisition,New Users,2023-04-04,2023-04-13,10458.0,1458,958
3459,Prime Upgrade Now,Retention,,2023-04-05,2023-04-15,10459.0,1459,959
3460,Weekend Referral Bonus,Reactivation,Inactive Users,2023-04-06,2023-04-17,10460.0,1460,960
3461,Festival Watch More,Acquisition,Monthly Plan Users,2023-04-07,2023-04-19,10461.0,1461,961
3462,Summer Reactivate,Retention,Annual Plan Users,2023-04-08,2023-04-21,10462.0,1462,962
3463,Monsoon Special Offer,Reactivation,New Users,2023-04-09,2023-04-23,10463.0,1463,963
3464,Winter Binge Offer,Acquisition,Premium Users,2023-04-10,2023-04-25,10464.0,1464,964
3465,New Year Cashback Deal,Retention,Inactive Users,2023-04-11,2023-04-27,10465.0,1465,965
3466,Diwali Free Trial,Reactivation,Monthly Plan Users,2023-04-12,2023-04-29,10466.0,1466,966
3467,IPL Upgrade Now,Acquisition,Annual Plan Users,2023-04-13,2023-05-01,10467.0,1467,967
3468,Holiday Referral Bonus,Retention,New Users,2023-04-14,2023-05-03,10468.0,1468,968
3469,Prime Watch More,Reactivation,Premium Users,2023-04-15,2023-05-05,10469.0,1469,969
3470,Weekend Reactivate,Acquisition,Inactive Users,2023-04-16,2023-05-07,10470.0,1470,970
3471,Festival Special Offer,Retention,Monthly Plan Users,2023-04-17,2023-05-09,10471.0,1471,971
3472,Summer Binge Offer,Reactivation,Annual Plan Users,2023-04-18,2023-05-11,10472.0,1472,972
3473,Monsoon Cashback Deal,Acquisition,New Users,2023-04-19,2023-05-13,10473.0,1473,973
3474,Winter Free Trial,Retention,Premium Users,2023-04-20,2023-05-15,10474.0,1474,974
3475,New Year Upgrade Now,Reactivation,Inactive Users,2023-04-21,2023-05-17,10475.0,1475,975
3476,Diwali Referral Bonus,Acquisition,,2023-04-22,2023-05-19,10476.0,1476,976
3477,IPL Watch More,Retention,Annual Plan Users,2023-04-23,2023-05-21,10477.0,1477,977
3478,Holiday Reactivate,Reactivation,New Users,2023-04-24,2023-05-23,10478.0,1478,978
3479,Prime Special Offer,Acquisition,Premium Users,2023-04-25,2023-05-25,10479.0,1479,979
3480,Weekend Binge Offer,Retention,Inactive Users,2023-04-26,2023-05-03,10480.0,1480,980
3481,Festival Cashback Deal,Reactivation,Monthly Plan Users,2023-04-27,2023-05-05,10481.0,1481,981
3482,Summer Free Trial,Acquisition,Annual Plan Users,2023-04-28,2023-05-07,10482.0,1482,982
3483,Monsoon Upgrade Now,Retention,New Users,2023-04-29,2023-05-09,10483.0,1483,983
3484,Winter Referral Bonus,Reactivation,Premium Users,2023-04-30,2023-05-11,10484.0,1484,984
3485,New Year Watch More,Acquisition,Inactive Users,2023-05-01,2023-05-13,10485.0,1485,985
3486,Diwali Reactivate,Retention,Monthly Plan Users,2023-05-02,2023-05-15,10486.0,1486,986
3487,IPL Special Offer,Reactivation,Annual Plan Users,2023-05-03,2023-05-17,10487.0,1487,987
3488,Holiday Binge Offer,Acquisition,New Users,2023-05-04,2023-05-19,10488.0,1488,988
3489,Prime Cashback Deal,Retention,Premium Users,2023-05-05,2023-05-21,10489.0,1489,989
3490,Weekend Free Trial,Reactivation,Inactive Users,2023-05-06,2023-05-23,10490.0,1490,990
3491,Festival Upgrade Now,Acquisition,Monthly Plan Users,2023-05-07,2023-05-25,10491.0,1491,991
3492,Summer Referral Bonus,Retention,Annual Plan Users,2023-05-08,2023-05-27,10492.0,1492,992
3493,Monsoon Watch More,Reactivation,,2023-05-09,2023-05-29,10493.0,1493,993
3494,Winter Reactivate,Acquisition,Premium Users,2023-05-10,2023-05-31,10494.0,1494,994
3495,New Year Special Offer,Retention,Inactive Users,2023-05-11,2023-06-02,10495.0,1495,995
