content_id,title,content_type,genre,language,release_date,duration_minutes,content_rating,production_cost,content_status
5310,Shadow Promise,Movie,Action,Kannada,2018-11-07,109,4.0,500310.0,Upcoming
5311,Burning Secrets,Series,Drama,Malayalam,2018-11-08,110,4.1,500311.0,available
5312,Last Chronicles,Documentary,Comedy,Telugu,2018-11-09,111,4.2,500312.0,Available
5313,First Tales,Sports,Thriller,Hindi,2018-11-10,112,4.3,500313.0,Removed
5314,Final Dreams,Movie,Romance,English,2018-11-11,113,4.4,500314.0,Upcoming
5315,Blue Valley,Movie,action,Tamil,2018-11-12,114,4.5,500315.0,available
5316,Red Mountain,Series,DRAMA,Kannada,2018-11-13,115,4.6,500316.0,Available
5317,Black River,Documentary,Comedy,Malayalam,2018-11-14,116,4.7,500317.0,Removed
5318,White Sky,Sports,Horror,Telugu,2018-11-15,117,4.8,500318.0,Upcoming
5319,Crimson Ocean,Movie,Sci-Fi,Hindi,2018-11-16,118,4.9,500319.0,available
5320,Storm Horizon,Movie,Action,English,2018-11-17,119,1.0,500320.0,Available
5321,Fire Legacy,Series,Drama,Tamil,2018-11-18,120,1.1,500321.0,Removed
5322,Ice Empire,Documentary,Comedy,Kannada,2018-11-19,121,1.2,500322.0,Upcoming
5323,Steel Dawn,Sports,Thriller,,2018-11-20,122,1.3,500323.0,available
5324,Thunder Night,Movie,Romance,Telugu,2018-11-21,123,1.4,500324.0,Available
5325,Dark Warriors,Movie,action,Hindi,2018-11-22,124,1.5,500325.0,Removed
5326,Golden Destiny,Series,DRAMA,English,2018-11-23,125,1.6,500326.0,Upcoming
5327,Silent Journey,Documentary,Comedy,Tamil,2018-11-24,126,1.7,500327.0,available
5328,Rising Path,Sports,Horror,Kannada,2018-11-25,127,1.8,500328.0,Available
5329,Broken Truth,Movie,Sci-Fi,Malayalam,2018-11-26,128,1.9,500329.0,Removed
5330,Lost Promise,Movie,Action,Telugu,2018-11-27,129,2.0,500330.0,Upcoming
5331,Hidden Secrets,Series,Drama,Hindi,2018-11-28,130,2.1,500331.0,available
5332,Sacred Chronicles,Documentary,Comedy,English,2018-11-29,131,2.2,500332.0,Available
5333,Wild Tales,Sports,Thriller,Tamil,2018-11-30,132,2.3,500333.0,Removed
5334,Iron Dreams,Movie,Romance,Kannada,2018-12-01,133,2.4,500334.0,Upcoming
5335,Shadow Valley,Movie,action,Malayalam,2018-12-02,134,2.5,500335.0,available
5336,Burning Mountain,Series,DRAMA,Telugu,2018-12-03,135,2.6,500336.0,Available
5337,Last River,Documentary,Comedy,Hindi,2018-12-04,136,2.7,500337.0,Removed
5338,First Sky,Sports,Horror,English,2018-12-05,137,2.8,500338.0,Upcoming
5339,Final Ocean,Movie,Sci-Fi,Tamil,2018-12-06,138,2.9,500339.0,available
5340,Blue Horizon,Movie,Action,,2018-12-07,139,3.0,500340.0,Available
5341,Red Legacy,Series,Drama,Malayalam,2018-12-08,140,3.1,500341.0,Removed
5342,Black Empire,Documentary,Comedy,Telugu,2018-12-09,141,3.2,500342.0,Upcoming
5343,White Dawn,Sports,Thriller,Hindi,2018-12-10,142,3.3,500343.0,available
5344,Crimson Night,Movie,Romance,English,2018-12-11,143,3.4,500344.0,Available
5345,Storm Warriors,Movie,action,Tamil,2018-12-12,144,3.5,500345.0,Removed
5346,Fire Destiny,Series,DRAMA,Kannada,2018-12-13,145,3.6,500346.0,Upcoming
5347,Ice Journey,Documentary,Comedy,Malayalam,2018-12-14,146,3.7,500347.0,available
5348,Steel Path,Sports,Horror,Telugu,2018-12-15,147,3.8,500348.0,Available
5349,Thunder Truth,Movie,Sci-Fi,Hindi,2018-12-16,148,3.9,500349.0,Removed
5350,Dark Promise,Movie,Action,English,2018-12-17,149,4.0,500350.0,Upcoming
5351,Golden Secrets,Series,Drama,Tamil,2018-12-18,150,4.1,500351.0,available
5352,Silent Chronicles,Documentary,Comedy,Kannada,2018-12-19,151,4.2,500352.0,Available
5353,Rising Tales,Sports,Thriller,Malayalam,2018-12-20,152,4.3,500353.0,Removed
5354,Broken Dreams,Movie,Romance,Telugu,2018-12-21,153,4.4,500354.0,Upcoming
5355,Lost Valley,Movie,action,Hindi,2018-12-22,154,4.5,500355.0,available
5356,Hidden Mountain,Series,DRAMA,English,2018-12-23,155,4.6,500356.0,Available
5357,Sacred River,Documentary,Comedy,,2018-12-24,156,4.7,500357.0,Removed
5358,Wild Sky,Sports,Horror,Kannada,2018-12-25,157,4.8,500358.0,Upcoming
5359,Iron Ocean,Movie,Sci-Fi,Malayalam,2018-12-26,158,4.9,500359.0,available
5360,Shadow Horizon,Movie,Action,Telugu,2018-12-27,159,1.0,500360.0,Available
5361,Burning Legacy,Series,Drama,Hindi,2018-12-28,160,1.1,500361.0,Removed
5362,Last Empire,Documentary,Comedy,English,2018-12-29,161,1.2,500362.0,Upcoming
5363,First Dawn,Sports,Thriller,Tamil,2018-12-30,162,1.3,500363.0,available
5364,Final Night,Movie,Romance,Kannada,2018-12-31,163,1.4,500364.0,Available
5365,Blue Warriors,Movie,action,Malayalam,2019-01-01,164,1.5,500365.0,Removed
5366,Red Destiny,Series,DRAMA,Telugu,2019-01-02,165,1.6,500366.0,Upcoming
5367,Black Journey,Documentary,Comedy,Hindi,2019-01-03,166,1.7,500367.0,available
5368,White Path,Sports,Horror,English,2019-01-04,167,1.8,500368.0,Available
5369,Crimson Truth,Movie,Sci-Fi,Tamil,2019-01-05,168,1.9,500369.0,Removed
5370,Storm Promise,Movie,Action,Kannada,2019-01-06,169,2.0,500370.0,Upcoming
5371,Fire Secrets,Series,Drama,Malayalam,2019-01-07,170,2.1,500371.0,available
5372,Ice Chronicles,Documentary,Comedy,Telugu,2019-01-08,171,2.2,500372.0,Available
5373,Steel Tales,Sports,Thriller,Hindi,2019-01-09,172,2.3,500373.0,Removed
5374,Thunder Dreams,Movie,Romance,,2019-01-10,173,2.4,500374.0,Upcoming
5375,Dark Valley,Movie,action,Tamil,2019-01-11,174,2.5,500375.0,available
5376,Golden Mountain,Series,DRAMA,Kannada,2019-01-12,175,2.6,500376.0,Available
5377,Silent River,Documentary,Comedy,Malayalam,2019-01-13,176,2.7,500377.0,Removed
5378,Rising Sky,Sports,Horror,Telugu,2019-01-14,177,2.8,500378.0,Upcoming
5379,Broken Ocean,Movie,Sci-Fi,Hindi,2019-01-15,178,2.9,500379.0,available
5380,Lost Horizon,Movie,Action,English,2019-01-16,179,3.0,500380.0,Available
5381,Hidden Legacy,Series,Drama,Tamil,2019-01-17,180,3.1,500381.0,Removed
5382,Sacred Empire,Documentary,Comedy,Kannada,2019-01-18,181,3.2,500382.0,Upcoming
5383,Wild Dawn,Sports,Thriller,Malayalam,2019-01-19,182,3.3,500383.0,available
5384,Iron Night,Movie,Romance,Telugu,2019-01-20,183,3.4,500384.0,Available
5385,Shadow Warriors,Movie,action,Hindi,2019-01-21,184,3.5,500385.0,Removed
5386,Burning Destiny,Series,DRAMA,English,2019-01-22,185,3.6,500386.0,Upcoming
5387,Last Journey,Documentary,Comedy,Tamil,2019-01-23,186,3.7,500387.0,available
5388,First Path,Sports,Horror,Kannada,2019-01-24,187,3.8,500388.0,Available
5389,Final Truth,Movie,Sci-Fi,Malayalam,2019-01-25,188,3.9,500389.0,Removed
5390,Blue Promise,Movie,Action,Telugu,2019-01-26,189,4.0,500390.0,Upcoming
5391,Red Secrets,Series,Drama,,2019-01-27,190,4.1,500391.0,available
5392,Black Chronicles,Documentary,Comedy,English,2019-01-28,191,4.2,500392.0,Available
5393,White Tales,Sports,Thriller,Tamil,2019-01-29,192,4.3,500393.0,Removed
5394,Crimson Dreams,Movie,Romance,Kannada,2019-01-30,193,4.4,500394.0,Upcoming
5395,Storm Valley,Movie,action,Malayalam,2019-01-31,194,4.5,500395.0,available
5396,Fire Mountain,Series,DRAMA,Telugu,2019-02-01,195,4.6,500396.0,Available
5397,Ice River,Documentary,Comedy,Hindi,2019-02-02,196,4.7,500397.0,Removed
5398,Steel Sky,Sports,Horror,English,2019-02-03,197,4.8,500398.0,Upcoming
5399,Thunder Ocean,Movie,Sci-Fi,Tamil,2019-02-04,198,4.9,500399.0,available
5400,Dark Horizon,Movie,Action,Kannada,2019-02-05,199,1.0,500400.0,Available
5401,Golden Legacy,Series,Drama,Malayalam,2019-02-06,200,1.1,500401.0,Removed
5402,Silent Empire,Documentary,Comedy,Telugu,2019-02-07,201,1.2,500402.0,Upcoming
5403,Rising Dawn,Sports,Thriller,Hindi,2019-02-08,202,1.3,500403.0,available
5404,Broken Night,Movie,Romance,English,2019-02-09,203,1.4,500404.0,Available
5405,Lost Warriors,Movie,action,Tamil,2019-02-10,204,1.5,500405.0,Removed
5406,Hidden Destiny,Series,DRAMA,Kannada,2019-02-11,205,1.6,500406.0,Upcoming
5407,Sacred Journey,Documentary,Comedy,Malayalam,2019-02-12,206,1.7,500407.0,available
5408,Wild Path,Sports,Horror,,2019-02-13,207,1.8,500408.0,Available
5409,Iron Truth,Movie,Sci-Fi,Hindi,2019-02-14,208,1.9,500409.0,Removed
5410,Shadow Promise,Movie,Action,English,2019-02-15,209,2.0,500410.0,Upcoming
5411,Burning Secrets,Series,Drama,Tamil,2019-02-16,210,2.1,500411.0,available
5412,Last Chronicles,Documentary,Comedy,Kannada,2019-02-17,211,2.2,500412.0,Available
5413,First Tales,Sports,Thriller,Malayalam,2019-02-18,212,2.3,500413.0,Removed
5414,Final Dreams,Movie,Romance,Telugu,2019-02-19,213,2.4,500414.0,Upcoming
5415,Blue Valley,Movie,action,Hindi,2019-02-20,214,2.5,500415.0,available
5416,Red Mountain,Series,DRAMA,English,2019-02-21,215,2.6,500416.0,Available
5417,Black River,Documentary,Comedy,Tamil,2019-02-22,216,2.7,500417.0,Removed
5418,White Sky,Sports,Horror,Kannada,2019-02-23,217,2.8,500418.0,Upcoming
5419,Crimson Ocean,Movie,Sci-Fi,Malayalam,2019-02-24,218,2.9,500419.0,available
5420,Storm Horizon,Movie,Action,Telugu,2019-02-25,219,3.0,500420.0,Available
5421,Fire Legacy,Series,Drama,Hindi,2019-02-26,220,3.1,500421.0,Removed
5422,Ice Empire,Documentary,Comedy,English,2019-02-27,221,3.2,500422.0,Upcoming
5423,Steel Dawn,Sports,Thriller,Tamil,2019-02-28,222,3.3,500423.0,available
5424,Thunder Night,Movie,Romance,Kannada,2019-03-01,223,3.4,500424.0,Available
5425,Dark Warriors,Movie,action,,2019-03-02,224,3.5,500425.0,Removed
5426,Golden Destiny,Series,DRAMA,Telugu,2019-03-03,225,3.6,500426.0,Upcoming
5427,Silent Journey,Documentary,Comedy,Hindi,2019-03-04,226,3.7,500427.0,available
5428,Rising Path,Sports,Horror,English,2019-03-05,227,3.8,500428.0,Available
5429,Broken Truth,Movie,Sci-Fi,Tamil,2019-03-06,228,3.9,500429.0,Removed
5430,Lost Promise,Movie,Action,Kannada,2019-03-07,229,4.0,500430.0,Upcoming
5431,Hidden Secrets,Series,Drama,Malayalam,2019-03-08,230,4.1,500431.0,available
5432,Sacred Chronicles,Documentary,Comedy,Telugu,2019-03-09,231,4.2,500432.0,Available
5433,Wild Tales,Sports,Thriller,Hindi,2019-03-10,232,4.3,500433.0,Removed
5434,Iron Dreams,Movie,Romance,English,2019-03-11,233,4.4,500434.0,Upcoming
5435,Shadow Valley,Movie,action,Tamil,2019-03-12,234,4.5,500435.0,available
5436,Burning Mountain,Series,DRAMA,Kannada,2019-03-13,235,4.6,500436.0,Available
5437,Last River,Documentary,Comedy,Malayalam,2019-03-14,236,4.7,500437.0,Removed
5438,First Sky,Sports,Horror,Telugu,2019-03-15,237,4.8,500438.0,Upcoming
5439,Final Ocean,Movie,Sci-Fi,Hindi,2019-03-16,238,4.9,500439.0,available
5440,Blue Horizon,Movie,Action,English,2019-03-17,239,1.0,500440.0,Available
5441,Red Legacy,Series,Drama,Tamil,2019-03-18,240,1.1,500441.0,Removed
5442,Black Empire,Documentary,Comedy,,2019-03-19,20,1.2,500442.0,Upcoming
5443,White Dawn,Sports,Thriller,Malayalam,2019-03-20,21,1.3,500443.0,available
5444,Crimson Night,Movie,Romance,Telugu,2019-03-21,22,1.4,500444.0,Available
5445,Storm Warriors,Movie,action,Hindi,2019-03-22,23,1.5,500445.0,Removed
5446,Fire Destiny,Series,DRAMA,English,2019-03-23,24,1.6,500446.0,Upcoming
5447,Ice Journey,Documentary,Comedy,Tamil,2019-03-24,25,1.7,500447.0,available
5448,Steel Path,Sports,Horror,Kannada,2019-03-25,26,1.8,500448.0,Available
5449,Thunder Truth,Movie,Sci-Fi,Malayalam,2019-03-26,27,1.9,500449.0,Removed
5450,Dark Promise,Movie,Action,Telugu,2019-03-27,28,2.0,500450.0,Upcoming
5451,Golden Secrets,Series,Drama,Hindi,2019-03-28,29,2.1,500451.0,available
5452,Silent Chronicles,Documentary,Comedy,English,2019-03-29,30,2.2,500452.0,Available
5453,Rising Tales,Sports,Thriller,Tamil,2019-03-30,31,2.3,500453.0,Removed
5454,Broken Dreams,Movie,Romance,Kannada,2019-03-31,32,2.4,500454.0,Upcoming
5455,Lost Valley,Movie,action,Malayalam,2019-04-01,33,2.5,500455.0,available
5456,Hidden Mountain,Series,DRAMA,Telugu,2019-04-02,34,2.6,500456.0,Available
5457,Sacred River,Documentary,Comedy,Hindi,2019-04-03,35,2.7,500457.0,Removed
5458,Wild Sky,Sports,Horror,English,2019-04-04,36,2.8,500458.0,Upcoming
5459,Iron Ocean,Movie,Sci-Fi,,2019-04-05,37,2.9,500459.0,available
5460,Shadow Horizon,Movie,Action,Kannada,2019-04-06,38,3.0,500460.0,Available
5461,Burning Legacy,Series,Drama,Malayalam,2019-04-07,39,3.1,500461.0,Removed
5462,Last Empire,Documentary,Comedy,Telugu,2019-04-08,40,3.2,500462.0,Upcoming
5463,First Dawn,Sports,Thriller,Hindi,2019-04-09,41,3.3,500463.0,available
5464,Final Night,Movie,Romance,English,2019-04-10,42,3.4,500464.0,Available
5465,Blue Warriors,Movie,action,Tamil,2019-04-11,43,3.5,500465.0,Removed
5466,Red Destiny,Series,DRAMA,Kannada,2019-04-12,44,3.6,500466.0,Upcoming
5467,Black Journey,Documentary,Comedy,Malayalam,2019-04-13,45,3.7,500467.0,available
5468,White Path,Sports,Horror,Telugu,2019-04-14,46,3.8,500468.0,Available
5469,Crimson Truth,Movie,Sci-Fi,Hindi,2019-04-15,47,3.9,500469.0,Removed
5470,Storm Promise,Movie,Action,English,2019-04-16,48,4.0,500470.0,Upcoming
5471,Fire Secrets,Series,Drama,Tamil,2019-04-17,49,4.1,500471.0,available
5472,Ice Chronicles,Documentary,Comedy,Kannada,2019-04-18,50,4.2,500472.0,Available
5473,Steel Tales,Sports,Thriller,Malayalam,2019-04-19,51,4.3,500473.0,Removed
5474,Thunder Dreams,Movie,Romance,Telugu,2019-04-20,52,4.4,500474.0,Upcoming
5475,Dark Valley,Movie,action,Hindi,2019-04-21,53,4.5,500475.0,available
5476,Golden Mountain,Series,DRAMA,,2019-04-22,54,4.6,500476.0,Available
5477,Silent River,Documentary,Comedy,Tamil,2019-04-23,55,4.7,500477.0,Removed
5478,Rising Sky,Sports,Horror,Kannada,2019-04-24,56,4.8,500478.0,Upcoming
5479,Broken Ocean,Movie,Sci-Fi,Malayalam,2019-04-25,57,4.9,500479.0,available
5480,Lost Horizon,Movie,Action,Telugu,2019-04-26,58,1.0,500480.0,Available
5481,Hidden Legacy,Series,Drama,Hindi,2019-04-27,59,1.1,500481.0,Removed
5482,Sacred Empire,Documentary,Comedy,English,2019-04-28,60,1.2,500482.0,Upcoming
5483,Wild Dawn,Sports,Thriller,Tamil,2019-04-29,61,1.3,500483.0,available
5484,Iron Night,Movie,Romance,Kannada,2019-04-30,62,1.4,500484.0,Available
5485,Shadow Warriors,Movie,action,Malayalam,2019-05-01,63,1.5,500485.0,Removed
5486,Burning Destiny,Series,DRAMA,Telugu,2019-05-02,64,1.6,500486.0,Upcoming
5487,Last Journey,Documentary,Comedy,Hindi,2019-05-03,65,1.7,500487.0,available
5488,First Path,Sports,Horror,English,2019-05-04,66,1.8,500488.0,Available
5489,Final Truth,Movie,Sci-Fi,Tamil,2019-05-05,67,1.9,500489.0,Removed
5490,Blue Promise,Movie,Action,Kannada,2019-05-06,68,2.0,500490.0,Upcoming
5491,Red Secrets,Series,Drama,Malayalam,2019-05-07,69,2.1,500491.0,available
5492,Black Chronicles,Documentary,Comedy,Telugu,2019-05-08,70,2.2,500492.0,Available
5493,White Tales,Sports,Thriller,,2019-05-09,71,2.3,500493.0,Removed
5494,Crimson Dreams,Movie,Romance,English,2019-05-10,72,2.4,500494.0,Upcoming
5495,Storm Valley,Movie,action,Tamil,2019-05-11,73,2.5,500495.0,available
5496,Fire Mountain,Series,DRAMA,Kannada,2019-05-12,74,2.6,500496.0,Available
5497,Ice River,Documentary,Comedy,Malayalam,2019-05-13,75,2.7,500497.0,Removed
5498,Steel Sky,Sports,Horror,Telugu,2019-05-14,76,2.8,500498.0,Upcoming
5499,Thunder Ocean,Movie,Sci-Fi,Hindi,2019-05-15,77,2.9,500499.0,available
5500,Dark Horizon,Movie,Action,English,2019-05-16,78,3.0,500500.0,Available
5501,Golden Legacy,Series,Drama,Tamil,2019-05-17,79,3.1,500501.0,Removed
5502,Silent Empire,Documentary,Comedy,Kannada,2019-05-18,80,3.2,500502.0,Upcoming
5503,Rising Dawn,Sports,Thriller,Malayalam,2019-05-19,81,3.3,500503.0,available
5504,Broken Night,Movie,Romance,Telugu,2019-05-20,82,3.4,500504.0,Available
5505,Lost Warriors,Movie,action,Hindi,2019-05-21,83,3.5,500505.0,Removed
5506,Hidden Destiny,Series,DRAMA,English,2019-05-22,84,3.6,500506.0,Upcoming
5507,Sacred Journey,Documentary,Comedy,Tamil,2019-05-23,85,3.7,500507.0,available
5508,Wild Path,Sports,Horror,Kannada,2019-05-24,86,3.8,500508.0,Available
5509,Iron Truth,Movie,Sci-Fi,Malayalam,2019-05-25,87,3.9,500509.0,Removed
5510,Shadow Promise,Movie,Action,,2019-05-26,88,4.0,500510.0,Upcoming
5511,Burning Secrets,Series,Drama,Hindi,2019-05-27,89,4.1,500511.0,available
5512,Last Chronicles,Documentary,Comedy,English,2019-05-28,90,4.2,500512.0,Available
5513,First Tales,Sports,Thriller,Tamil,2019-05-29,91,4.3,500513.0,Removed
5514,Final Dreams,Movie,Romance,Kannada,2019-05-30,92,4.4,500514.0,Upcoming
5515,Blue Valley,Movie,action,Malayalam,2019-05-31,93,4.5,500515.0,available
5516,Red Mountain,Series,DRAMA,Telugu,2019-06-01,94,4.6,500516.0,Available
5517,Black River,Documentary,Comedy,Hindi,2019-06-02,95,4.7,500517.0,Removed
5518,White Sky,Sports,Horror,English,2019-06-03,96,4.8,500518.0,Upcoming
5519,Crimson Ocean,Movie,Sci-Fi,Tamil,2019-06-04,97,4.9,500519.0,available
5520,Storm Horizon,Movie,Action,Kannada,2019-06-05,98,1.0,500520.0,Available
5521,Fire Legacy,Series,Drama,Malayalam,2019-06-06,99,1.1,500521.0,Removed
5522,Ice Empire,Documentary,Comedy,Telugu,2019-06-07,100,1.2,500522.0,Upcoming
5523,Steel Dawn,Sports,Thriller,Hindi,2019-06-08,101,1.3,500523.0,available
5524,Thunder Night,Movie,Romance,English,2019-06-09,102,1.4,500524.0,Available
5525,Dark Warriors,Movie,action,Tamil,2019-06-10,103,1.5,500525.0,Removed
5526,Golden Destiny,Series,DRAMA,Kannada,2019-06-11,104,1.6,500526.0,Upcoming
5527,Silent Journey,Documentary,Comedy,,2019-06-12,105,1.7,500527.0,available
5528,Rising Path,Sports,Horror,Telugu,2019-06-13,106,1.8,500528.0,Available
5529,Broken Truth,Movie,Sci-Fi,Hindi,2019-06-14,107,1.9,500529.0,Removed
5530,Lost Promise,Movie,Action,English,2019-06-15,108,2.0,500530.0,Upcoming
5531,Hidden Secrets,Series,Drama,Tamil,2019-06-16,109,2.1,500531.0,available
5532,Sacred Chronicles,Documentary,Comedy,Kannada,2019-06-17,110,2.2,500532.0,Available
5533,Wild Tales,Sports,Thriller,Malayalam,2019-06-18,111,2.3,500533.0,Removed
5534,Iron Dreams,Movie,Romance,Telugu,2019-06-19,112,2.4,500534.0,Upcoming
5535,Shadow Valley,Movie,action,Hindi,2019-06-20,113,2.5,500535.0,available
5536,Burning Mountain,Series,DRAMA,English,2019-06-21,114,2.6,500536.0,Available
5537,Last River,Documentary,Comedy,Tamil,2019-06-22,115,2.7,500537.0,Removed
5538,First Sky,Sports,Horror,Kannada,2019-06-23,116,2.8,500538.0,Upcoming
5539,Final Ocean,Movie,Sci-Fi,Malayalam,2019-06-24,117,2.9,500539.0,available
5540,Blue Horizon,Movie,Action,Telugu,2019-06-25,118,3.0,500540.0,Available
5541,Red Legacy,Series,Drama,Hindi,2019-06-26,119,3.1,500541.0,Removed
5542,Black Empire,Documentary,Comedy,English,2019-06-27,120,3.2,500542.0,Upcoming
5543,White Dawn,Sports,Thriller,Tamil,2019-06-28,121,3.3,500543.0,available
5544,Crimson Night,Movie,Romance,,2019-06-29,122,3.4,500544.0,Available
5545,Storm Warriors,Movie,action,Malayalam,2019-06-30,123,3.5,500545.0,Removed
5546,Fire Destiny,Series,DRAMA,Telugu,2019-07-01,124,3.6,500546.0,Upcoming
5547,Ice Journey,Documentary,Comedy,Hindi,2019-07-02,125,3.7,500547.0,available
5548,Steel Path,Sports,Horror,English,2019-07-03,126,3.8,500548.0,Available
5549,Thunder Truth,Movie,Sci-Fi,Tamil,2019-07-04,127,3.9,500549.0,Removed
5550,Dark Promise,Movie,Action,Kannada,2019-07-05,128,4.0,500550.0,Upcoming
5551,Golden Secrets,Series,Drama,Malayalam,2019-07-06,129,4.1,500551.0,available
5552,Silent Chronicles,Documentary,Comedy,Telugu,2019-07-07,130,4.2,500552.0,Available
5553,Rising Tales,Sports,Thriller,Hindi,2019-07-08,131,4.3,500553.0,Removed
5554,Broken Dreams,Movie,Romance,English,2019-07-09,132,4.4,500554.0,Upcoming
5555,Lost Valley,Movie,action,Tamil,2019-07-10,133,4.5,500555.0,available
5556,Hidden Mountain,Series,DRAMA,Kannada,2019-07-11,134,4.6,500556.0,Available
5557,Sacred River,Documentary,Comedy,Malayalam,2019-07-12,135,4.7,500557.0,Removed
5558,Wild Sky,Sports,Horror,Telugu,2019-07-13,136,4.8,500558.0,Upcoming
5559,Iron Ocean,Movie,Sci-Fi,Hindi,2019-07-14,137,4.9,500559.0,available
5560,Shadow Horizon,Movie,Action,English,2019-07-15,138,1.0,500560.0,Available
5561,Burning Legacy,Series,Drama,,2019-07-16,139,1.1,500561.0,Removed
5562,Last Empire,Documentary,Comedy,Kannada,2019-07-17,140,1.2,500562.0,Upcoming
5563,First Dawn,Sports,Thriller,Malayalam,2019-07-18,141,1.3,500563.0,available
5564,Final Night,Movie,Romance,Telugu,2019-07-19,142,1.4,500564.0,Available
5565,Blue Warriors,Movie,action,Hindi,2019-07-20,143,1.5,500565.0,Removed
5566,Red Destiny,Series,DRAMA,English,2019-07-21,144,1.6,500566.0,Upcoming
5567,Black Journey,Documentary,Comedy,Tamil,2019-07-22,145,1.7,500567.0,available
5568,White Path,Sports,Horror,Kannada,2019-07-23,146,1.8,500568.0,Available
5569,Crimson Truth,Movie,Sci-Fi,Malayalam,2019-07-24,147,1.9,500569.0,Removed
5570,Storm Promise,Movie,Action,Telugu,2019-07-25,148,2.0,500570.0,Upcoming
5571,Fire Secrets,Series,Drama,Hindi,2019-07-26,149,2.1,500571.0,available
5572,Ice Chronicles,Documentary,Comedy,English,2019-07-27,150,2.2,500572.0,Available
5573,Steel Tales,Sports,Thriller,Tamil,2019-07-28,151,2.3,500573.0,Removed
5574,Thunder Dreams,Movie,Romance,Kannada,2019-07-29,152,2.4,500574.0,Upcoming
5575,Dark Valley,Movie,action,Malayalam,2019-07-30,153,2.5,500575.0,available
5576,Golden Mountain,Series,DRAMA,Telugu,2019-07-31,154,2.6,500576.0,Available
5577,Silent River,Documentary,Comedy,Hindi,2019-08-01,155,2.7,500577.0,Removed
